dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
reveal,1020583704101101585_52,1,,1,4,-5420171864670538459_2126,1,fprintf|read,1,0.1833,0.2569,0.2054,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,1020583704101101585_52,1,,1,5,-7455544248455991006_2472,0,,2,0.1646,0.2123,0.1789,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,7092216800726729686_53,0,,0,1,7092216800726729686_1827,0,,0,0.7419,1.0,0.8194,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_53,0,,0,2,7092216800726729686_2406,0,,0,0.7419,1.0,0.8194,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_53,0,,0,3,7092216800726729686_2986,0,,0,0.6875,1.0,0.7812,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_53,0,,0,4,7092216800726729686_534,0,,0,0.6875,1.0,0.7812,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_53,0,,0,5,7092216800726729686_1013,0,,1,0.6562,1.0,0.7594,1.0,0.0,1.0,0.7,Case A (Good)
reveal,4837267551952413506_54,0,memcpy,1,1,-6068976579504840746_2610,0,memcpy,1,0.2911,0.4367,0.3348,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4837267551952413506_54,0,memcpy,1,2,-3889154245145551951_695,0,,1,0.2203,0.3905,0.2714,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,4837267551952413506_54,0,memcpy,1,3,-5537985723411439312_1087,0,,1,0.1587,0.2115,0.1746,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
reveal,4837267551952413506_54,0,memcpy,1,4,3919646340804521652_2852,0,,0,0.1967,0.0148,0.1422,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,4837267551952413506_54,0,memcpy,1,5,-3499560027604042885_542,0,,0,0.1404,0.0123,0.1019,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
reveal,1182028467273264883_55,0,strcmp,3,1,1182028467273264883_2470,0,send|write,2,0.1818,0.6908,0.3345,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
reveal,1182028467273264883_55,0,strcmp,3,2,1182028467273264883_2693,0,strncmp|strcmp,3,0.2356,0.5381,0.3263,0.5,1.0,1.0,0.8,Case D (Missed Security Similarity)
reveal,1182028467273264883_55,0,strcmp,3,3,6667142528452941476_761,0,fprintf|strcmp,2,0.1504,0.5647,0.2747,0.5,0.6667,0.6667,0.6,Case D (Missed Security Similarity)
reveal,1182028467273264883_55,0,strcmp,3,4,-2724676033474964439_1778,0,memset,3,0.1377,0.5147,0.2508,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,1182028467273264883_55,0,strcmp,3,5,7191899184788440065_2161,0,,1,0.1534,0.3727,0.2192,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,-8028756826159773630_56,0,,2,1,3599206110384554647_1145,0,,1,0.2353,0.4341,0.2949,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,-8028756826159773630_56,0,,2,2,2713698759296604855_357,0,,2,0.2838,0.2918,0.2862,1.0,0.3333,0.6667,0.7,Case A (Good)
reveal,-8028756826159773630_56,0,,2,3,-2962765967726327820_2827,0,,2,0.2414,0.1379,0.2103,1.0,0.3333,0.3333,0.6,Case D (Missed Security Similarity)
reveal,-8028756826159773630_56,0,,2,4,2820551931453396101_1317,0,,1,0.2667,0.0102,0.1897,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-8028756826159773630_56,0,,2,5,3035587999006680483_2554,0,,2,0.2319,0.0106,0.1655,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,4489017523191997023_57,0,,1,1,7092216800726729686_1883,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4489017523191997023_57,0,,1,2,7092216800726729686_1066,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4489017523191997023_57,0,,1,3,7092216800726729686_561,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4489017523191997023_57,0,,1,4,4489017523191997023_1615,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4489017523191997023_57,0,,1,5,825216912438754622_246,0,,1,0.7778,1.0,0.8444,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-4527380754569407959_58,1,calloc,2,1,1760449185745615462_1900,0,,1,0.3125,0.6012,0.3991,0.0,0.0,0.3333,0.1,Case C (Dangerous - Label Mismatch)
reveal,-4527380754569407959_58,1,calloc,2,2,-16551315108292821_1460,0,,2,0.3061,0.4162,0.3391,0.0,0.3333,0.3333,0.2,Case C (Dangerous - Label Mismatch)
reveal,-4527380754569407959_58,1,calloc,2,3,4372812923566076695_2498,0,,2,0.2,0.4769,0.2831,0.0,0.3333,0.3333,0.2,Uncorrelated / Low Similarity
reveal,-4527380754569407959_58,1,calloc,2,4,-8301849797259977267_1587,0,,0,0.2667,0.2217,0.2532,0.0,0.0,0.6667,0.2,Case C (Dangerous - Label Mismatch)
reveal,-4527380754569407959_58,1,calloc,2,5,-3231032419759162058_145,0,,1,0.1161,0.265,0.1608,0.0,0.0,0.0,0.0,Uncorrelated / Low Similarity
reveal,3599206110384554647_59,0,,1,1,-341028540041678099_571,0,,0,0.2941,0.608,0.3883,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,3599206110384554647_59,0,,1,2,-7555034601056330007_2989,0,,0,0.2917,0.5652,0.3737,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,3599206110384554647_59,0,,1,3,2578089348587614328_2194,0,,0,0.3333,0.3441,0.3366,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,3599206110384554647_59,0,,1,4,1760449185745615462_1147,0,,1,0.2903,0.365,0.3127,1.0,1.0,1.0,1.0,Case A (Good)
reveal,3599206110384554647_59,0,,1,5,-4421762461659142174_2391,0,,1,0.3214,0.1582,0.2725,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7295169435648525618_60,0,,3,1,4180964683905830761_2072,0,,1,0.1333,0.7113,0.3067,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,7295169435648525618_60,0,,3,2,-7795592811940874822_2260,1,,2,0.1053,0.6957,0.2824,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,7295169435648525618_60,0,,3,3,-7683902591435073306_424,0,,2,0.1048,0.3706,0.1846,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,7295169435648525618_60,0,,3,4,2895622461494525400_2747,0,sprintf|printf,1,0.1017,0.3627,0.18,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,7295169435648525618_60,0,,3,5,-3740862514502467070_1450,0,,2,0.1212,0.1594,0.1327,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,-8721757784652752372_61,0,memset,2,1,-8721757784652752372_680,0,,2,0.1933,0.8921,0.4029,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,-8721757784652752372_61,0,memset,2,2,-341028540041678099_165,0,snprintf,2,0.0901,0.7276,0.2813,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,-8721757784652752372_61,0,memset,2,3,6600620671673714486_353,0,,2,0.0647,0.386,0.1611,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,-8721757784652752372_61,0,memset,2,4,-8054970867770516573_2466,0,,1,0.0621,0.2429,0.1163,0.0,0.5,0.3333,0.25,Uncorrelated / Low Similarity
reveal,-8721757784652752372_61,0,memset,2,5,6600620671673714486_1371,0,,2,0.055,0.2513,0.1139,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,-7990991774694156606_62,0,,1,1,-305162769887579921_193,0,,1,0.3148,0.2887,0.307,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7990991774694156606_62,0,,1,2,-4534372572324105488_2268,0,,1,0.1308,0.4536,0.2277,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7990991774694156606_62,0,,1,3,5357882892791796049_349,0,,1,0.1443,0.3556,0.2077,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7990991774694156606_62,0,,1,4,-2901388205723537271_1863,0,close,0,0.1019,0.1926,0.1291,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
reveal,-7990991774694156606_62,0,,1,5,-5861712607647761763_2935,0,,2,0.0909,0.1569,0.1107,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1760449185745615462_63,0,,2,1,-3165961362620712443_1126,0,,0,0.28,0.6076,0.3783,1.0,0.0,1.0,0.7,Case A (Good)
reveal,1760449185745615462_63,0,,2,2,1760449185745615462_321,0,,1,0.3333,0.2348,0.3038,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,1760449185745615462_63,0,,2,3,-5268859819325807498_685,0,,2,0.2286,0.1911,0.2173,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,1760449185745615462_63,0,,2,4,1760449185745615462_642,0,,1,0.2222,0.1899,0.2125,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1760449185745615462_63,0,,2,5,-4885528830177756816_1228,0,,1,0.186,0.2274,0.1985,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-5780611388839125875_64,0,,1,1,-5780611388839125875_1309,0,,1,0.7,1.0,0.79,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5780611388839125875_64,0,,1,2,-5780611388839125875_563,0,,1,0.7,1.0,0.79,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5780611388839125875_64,0,,1,3,-5780611388839125875_465,0,,1,0.7,1.0,0.79,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5780611388839125875_64,0,,1,4,-5780611388839125875_1606,0,,1,0.6667,1.0,0.7667,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5780611388839125875_64,0,,1,5,-7555034601056330007_1405,0,,1,0.3913,0.6348,0.4644,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1315695702746584250_65,0,,0,1,-1315695702746584250_1052,0,,0,0.3529,0.7363,0.4679,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1315695702746584250_65,0,,0,2,-1315695702746584250_2286,0,,0,0.2667,0.4886,0.3332,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1315695702746584250_65,0,,0,3,-1315695702746584250_2387,0,,0,0.25,0.381,0.2893,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1315695702746584250_65,0,,0,4,-1315695702746584250_2009,0,,0,0.3095,0.2256,0.2844,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1315695702746584250_65,0,,0,5,-1315695702746584250_2759,0,,1,0.2708,0.1806,0.2438,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,5505129039893037501_66,0,,1,1,5505129039893037501_1419,0,,1,0.7255,1.0,0.8078,1.0,1.0,1.0,1.0,Case A (Good)
reveal,5505129039893037501_66,0,,1,2,5505129039893037501_1451,0,,1,0.4231,1.0,0.5962,1.0,1.0,1.0,1.0,Case A (Good)
reveal,5505129039893037501_66,0,,1,3,1245821301839614810_414,0,,2,0.1429,0.0266,0.108,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
